User,Rating,Date,ReviewText
kary sutariya,Rated 1 stars out of five stars,12-May-20,"I have paid 1111 rupees for gas bill and money has been debated from my account. The most amazing thing about this is application is, it doesn't show that transection. I mean wow what a app. Thanks for your service. I will never forget this. Thank you very much...😠😠😠😠😠"
Shreyansh Goyal,Rated 1 stars out of five stars,15-May-20,I made a bill payment yesterday only but i am not able to see that transaction and wondering where that money go because it has been successfully debited from my debit card. This is cheating and with no customer care to solve the problem it's very difficult to continue with this app. Other e-wallets have dedicated team to solve problems and here mobikwik is useless. Do not download they steal your money.
Mohamed Riazullah,Rated 3 stars out of five stars,08-Jun-20,Amount debited from account but not credited.. the wallet also showing 0 balance.. No proper help desk to raise the complaint please check and let me know.
suman datta,Rated 1 stars out of five stars,06-Jun-20,Many features but basic bill payment is failing with amount getting debited. Worthless.
gokul sellapandy,Rated 1 stars out of five stars,15-Jun-20,mobikwik customer care support is very poor...and i want to terminate or de activate my account...They are not responding....very poor service..upi service is also very poor in the app.You cant deregister upi bank accounts.it shows bank server not responding for 2 days...They Are cheating guys.I think they try to stole our bank datas.i recommend dont try mobikwik app..it has no cashback...super cash is very difficult to understand..App has lot of ads..I may say worst mobile recharging tillnow.
Harshal Kadam,Rated 5 stars out of five stars,16-Jun-20,Truly a great app. It recommend policies which are cheaper and very often needed compared to other apps which recommend some stupid coupons
Tushar Purohit,Rated 1 stars out of five stars,22-Jun-20,"Unable to recharge Jio phone 75 plan. Every time it says ""this plan is only for jio phone user"". Then tell me how to convey mobikwik that I am using jio phone."
Sk Gaming,Rated 3 stars out of five stars,21-Jun-20,Whenever I recharge mobile through mobikwik it shows pending.. please solve this problem.. recharge should be done immediately..
Rokey Rox,Rated 2 stars out of five stars,24-May-20,"There must be an option to select if I want to use my wallet balance or not. While paying electricity bill I wanted to pay through debit card as I didn't have sufficient amount on wallet, but the remaining balance on my wallet also included in the payment option and I can't unselect it. As like paytm there must be the option whether I want to use my wallet money or not. This is frustrating."
Nafees Siddiqui,Rated 5 stars out of five stars,31-May-20,Amzing App for tranfering money frm wallet to bank.. far better than paytm in terms of charges for adding money using credit.. Paytm charges 2% for adding moneg using credit card and also if someone wants to transfer money from paytm to bank it chages more than mobikwik... conclusion this app is far better and must have app for needy people..
bubai mukherjee,Rated 5 stars out of five stars,21-Jun-20,This APP is good but when i transfer money any other bank it should be so many chargeable..
PRABHAT KUMAR,Rated 1 stars out of five stars,22-Apr-20,"Worst Financial App... Doesn't even allow to deactivate or delete account. Not allowing to raise ticket for any problem. Even mail is not reaching the support email Id saying inbox is full, what kind of financial transactions they could do...Resolve the issues at the earliest. Be sincere to your customers. Don't create trap like 'Aaye apni marzi se jo but jaoge hamari marzi se'. Who does this these days?"
Stanley,Rated 1 stars out of five stars,11-May-20,This app is not a trusted app because there is no costemer center regarding this app. Existing numbers do not work. Shows the transactions but amount debited but no credit.I installed app two days before and introduced my friends. We are transactions to each other but we did debited amount but not credited. So please don't use this app.
Vaibhav Sharma,Rated 4 stars out of five stars,23-Apr-20,"Within 24 hours of emailing about the problem , the refund is provided. Very nice customer support. Overall good app for payment and recharge. Only thing where improvement can be made is Supercash. Wish I could use on bigger platforms like Amazon, flipkart etc. And also there should be atleast 10% usage limit per transaction for Supercash."
Ankit Khandelwal,Rated 1 stars out of five stars,20-Apr-20,Worst app ever no response from customers care after raising many tickets. I am still awaiting for refund of failed transaction in my bank account. No contact information provided by app. Only one contact information found from Google but they don't pick call. They are highly unresponsive & Don't care customer problem. Ticket id 14583584 pending since 13 April & 14628253.
amresh yadav,Rated 1 stars out of five stars,13-Jun-20,"this is very bad app becouse In other apps, the cashback can be used 100% without any conditions but only 5 or 10% of it. That's why i hate this app."
Lakshmi Tejas M.A,Rated 4 stars out of five stars,27-Jun-20,Not that great. They have constant offer compared to any other app. But response from customer care is very ignorant and late. Always issues with buying Amazon coupons.
Preetham RM,Rated 1 stars out of five stars,22-Jun-20,Offer on boost loan isn't working at all..Despite sharing the screenshot n complaints..nothing seem to be working. It says 5 lakh loan in 5 mins..it's been more than 15 days n pathetic response
sathis kumar,Rated 1 stars out of five stars,06-Jun-20,After last update landline(Bsnl) bill payment not working..it shows wrong/invalid customer account..
Himank Kumar,Rated 1 stars out of five stars,18-Apr-20,Disappointed... Very poor service... I recharged (dth) on 4th April 2020 but the recharge was failed and keep showing throwing me error and money is deducted from my debit card also. And money is not reversed back to my bank account and I also contact with you and mailed you (MobiKwik support) and also generated tickets but my problem is not resolved. So kindly refund my money.
swapnil prasad,Rated 2 stars out of five stars,22-Apr-20,"error showing ""Email already registered"" ater entering otp for logging in. But no help regarding the same. Sent so many mails previously. I was a regular user. But shifted to Paytm.They are very prompt in rectifying errors. Mobikwik should improve customer satisfaction and resolve the complaints at earliest to acquire back the position."
kiss cam,Rated 1 stars out of five stars,16-Apr-20,"Zero star .. 1) I recharge but money is deducted but recharge not done.. 2)where is my money no customer care , no customer numbers , customer chat support ... I never recommended this app .. this app so many issues.. most payments issues.. please not download this app... 3)Download paytm , Amazon,phone pe is better also service is fast. Please not download."
Zack Rajesh,Rated 1 stars out of five stars,23-May-20,"I was using this app for more then 2 years I was taken booster loan 4 times and clears everything, now i got preapproval loan I'm tried to apply but now its show pan and aadhaar details are not same, I was used 4 times same thing but now its shows like this, regarding this I was chatting with customers care past 10days still things are same.. if you cant give then why you promoting like this, I will very bad service now with you."
