User,Rating,Date,ReviewText
Subhasis Barua,Rated 2 stars out of five stars,07-May-20,Please improve. App is very slow.
ashutosh singh,Rated 1 stars out of five stars,29-May-20,"I don't link my bank account.. For last 2 days,and it always shows varification failed when i link my account"
Kunal Lohiya,Rated 1 stars out of five stars,02-Jun-20,It always see the message the app not responding.Very bad App
Chandrakant Solanki,Rated 3 stars out of five stars,29-Apr-20,Nice aap but add is very disturbing for the game time plz solve the add problume
yuvaraj,Rated 5 stars out of five stars,23-Jun-20,Bring Bharat Bill payment application in your application without addition or deletion like utility payments without updating the application like bhim application.
VED PARKASH ARORA,Rated 5 stars out of five stars,07-Jun-20,Excellent for daily needs payment
kuldeep b deepu,Rated 1 stars out of five stars,03-May-20,Worst customer care ever. Am not able to login to my account. If i try a new account is getting created. If i call customer care service they ask for old registered mobile number and new registered mobile number. But i have not at all changed the number or wishes to change now. Still they keep on asking the same details. I have even fast tag linked to my previous account. But now because of these idiotic customer care people am helpless!!!!
TO KAISE HAI APP LOG,Rated 5 stars out of five stars,13-Apr-20,App is good but my transaction is 2000 sent by freind not receive by me but money is deducted from hisaccount and coustmer care is not responding also
pratik nanaware,Rated 1 stars out of five stars,17-Apr-20,Worst app ever.please don't use it..showing lots of problem while completing KYC..it's better to use phone pay than this ...my own money just stucked there..
JATIN RAKHOLIYA,Rated 1 stars out of five stars,03-May-20,"Please Uninstall this app, they are charging service charge for allmost on every transaction while their service is not good as other bank. Cheating app"
Anand Kumar,Rated 5 stars out of five stars,13-Jun-20,Lovely very much it's very simple work nice 😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩😘😘😘😘😘😘😘😘
Panty Singh,Rated 5 stars out of five stars,14-Jun-20,for example if you are looking for the best
Service for Nation,Rated 4 stars out of five stars,22-May-20,This is the best app for payment than other apps.
Yogendra Singh,Rated 5 stars out of five stars,20-May-20,It's a very useful for us(indians) to make the payment online.
Marvo Lite,Rated 5 stars out of five stars,26-May-20,Awesome apk better than google pay and phone pay they need bank account but paytm need no bank account thanks.. .
shubhneet uppal,Rated 1 stars out of five stars,30-May-20,"Working like hell, infinite loading........ Every time it made me feel embarrassed when i want to pay sby"
Vishal Pandit,Rated 5 stars out of five stars,11-Jun-20,Best app to add money from other debit card
Vrushali Shelar,Rated 4 stars out of five stars,08-Jun-20,Good and user friendly.
Doraemon ka hangama,Rated 4 stars out of five stars,16-Jun-20,This app is good but we don't have recieved cashback
PIRATES ESPORT GAMING,Rated 5 stars out of five stars,22-Jun-20,More useful app and many cashbacks
Raja Shekar Reddy Y,Rated 1 stars out of five stars,06-May-20,No security for wallet and risk of fraud transactions
Pooja Kulkarni,Rated 5 stars out of five stars,08-Apr-20,Some time delay . I think network issue
technical firoz,Rated 5 stars out of five stars,11-Jun-20,Awesom application and simple payment option
Srikanth J,Rated 5 stars out of five stars,07-May-20,"Very useful, instant transfer."
Adil Khan,Rated 3 stars out of five stars,28-Jun-20,im enter upi pin and not done again upi pin required again required again again what's is this and not back and not done .. pls solve im not add money for my paytm wallet
Sid,Rated 1 stars out of five stars,22-Jun-20,"Worst app , not worth . I am uninstalling coz chiinese company funding this. Scare of losing data. Vane Mataram"
Akshay Dongare,Rated 2 stars out of five stars,27-May-20,Accessibility related issues with Google TalkBack
rahul yadav,Rated 1 stars out of five stars,16-Apr-20,"Earlier It has good offers but now it is the worst app if I talk about offers, pathetic"
Ganeshan T.S,Rated 5 stars out of five stars,02-May-20,Ease of use and quick payments
Bsgurm Gurm,Rated 4 stars out of five stars,28-May-20,Usefull app help digitalisation payments. A STEP towards digital India.
Nivya Antony,Rated 2 stars out of five stars,04-Jun-20,Worst app.... Without KYC it doesn't even allow to evn transfer money.... If person is needy then he have to try some other source.... Very bad.... As i get it KYC I'll directly uninstall the app
dr.gandhi Gurusamy,Rated 2 stars out of five stars,28-Apr-20,I'm trying to pay online my motor vehicle insurance premium for the past 15 days .But I don't know it is not possible to do through Paytm the reasons for which is not known.Why? is there any limit of payment amount in my Paytm account?Do I need to increase such limit!?
Chidambar DS,Rated 1 stars out of five stars,02-May-20,The app is full of cheating... I mean that paytm games which is included in the app... Never ever play the games.. U will lose your money for sure... Is this the way cheating the customer? If anyone wants to be a beggar then i strongly recommend to play paytm games lolz😂😂😂
Aditya kohli,Rated 5 stars out of five stars,20-May-20,Nice and easy to pay for all things 🤘🤘
Gaurav Seth,Rated 5 stars out of five stars,15-May-20,Excellent app . It works very smooth .
VK Sharma,Rated 1 stars out of five stars,17-Jun-20,Paytm not giving any offer now and also charge money transfer.
Gautam Yadav,Rated 5 stars out of five stars,24-Jun-20,Payments are very faster...
barbie doll,Rated 5 stars out of five stars,13-Jun-20,Very useful during the lockdown
Pawel Bains,Rated 1 stars out of five stars,19-Apr-20,I m not able to complete KYC..it is showing error..kindly fix it
SATYAM G. STATUS VIDEO,Rated 1 stars out of five stars,27-Apr-20,Recharge is not cancel wrong Mobile Number. And customer care not received a phone call.
Vivek Malik,Rated 5 stars out of five stars,02-May-20,Good experience. ...some times it takes time for ....they have to take care of their servers
PUBG HACK,Rated 1 stars out of five stars,17-May-20,This is best app but no link upi. Upi connectino retying error
DWAIPAYAN DUTTA,Rated 1 stars out of five stars,29-May-20,Very bad service..no online company take any charges but only Paytm wallet taking charge..and also wallet balance i can't use .after adding the balance I m unable to make any payment..
Kamaldeep Parmar,Rated 1 stars out of five stars,20-Apr-20,Please don't using this Application. I lost Rs.75000 by this Application. .The medium is used to frauds online. So be careful I requested to All don't install this application.
Jagadish Sinnur,Rated 4 stars out of five stars,03-May-20,Promote cash back money offer not for flight booking bus booking otherwise good
Gamer Manjesh Singh,Rated 2 stars out of five stars,05-May-20,Network improvement is not better Open the app slow opening
Sahdev Chauhan,Rated 5 stars out of five stars,07-May-20,"Good app for a payment and manage wallet,best app"
Lk chandela,Rated 1 stars out of five stars,13-May-20,Same update Come's in every 2or 3 day's I update this app today and now the same update comes again
Sudhakar Urkude,Rated 1 stars out of five stars,22-May-20,Too many fake offers which is not giving cashback properly
Soniya Kumari,Rated 2 stars out of five stars,07-Jun-20,Why you have removed google play option in paytm please again add it to paytm
Puskaraj Bbhagat,Rated 4 stars out of five stars,02-Jun-20,"All in one app easy interface , worth downloading"
Sanin K,Rated 4 stars out of five stars,27-May-20,Its really easy to pay and recharge.super useful
neeraj sharma,Rated 5 stars out of five stars,03-Jun-20,Please give some cash back like before. Give some exciting cash back offers like Other apps.
pranshu gpta,Rated 1 stars out of five stars,19-Jun-20,App is nice.. but no one is responding against complaint done.. I m very disappointed
Mr. Curious,Rated 5 stars out of five stars,29-Apr-20,Great app for online payment. I love Paytm....👍👍👍
GENERAL KNOWLEDGE 4 YOU,Rated 5 stars out of five stars,12-Jun-20,Good for upi payment and help any where in payment regions
Mukesh P,Rated 5 stars out of five stars,09-May-20,Good app & service i can use last 2 this app year no issu sometimes facing technical issu but best payment app
kousik Dutta,Rated 5 stars out of five stars,31-May-20,Good and conveinent for money transfer.
Arpit Agarwal,Rated 1 stars out of five stars,02-Apr-20,I am trying to change my UPI pin. Some times it is saying wrong OTP. Some times it is saying something went wrong. Something is not good with this app now. App is getting slower and slower day by day. Like this we will not be able to use it. It is not reliable anymore for any urgent thing. Please resolve ASAP.
Jay Pujara,Rated 1 stars out of five stars,10-Jun-20,I paid light bill after come sms failed your transaction and amount cut on my dabit card don't like turstable
neha mishra,Rated 5 stars out of five stars,27-Apr-20,Most useful and faster... Happy from service
Anshul Sharma,Rated 5 stars out of five stars,20-May-20,Amazing app. Enhancing digitalisation
gorav sharma,Rated 2 stars out of five stars,26-May-20,When I call on 24×7 help center they put me on hold for 20 mins nd it happens with me more than 3 times and it disappointed me alot.
yukta Nikam,Rated 1 stars out of five stars,06-Jun-20,Unable to do kyc with the help adharcard verification otp .. please help asap
Aamir Ansari,Rated 1 stars out of five stars,08-Jun-20,It happened once again with this app.. balance deducted but bill not paid
S Kadian,Rated 1 stars out of five stars,27-Jun-20,Good app very easy to use. I am continuously using since last 2 years. But since last 2 months i facing many problems any also suffers with many dispute transctions. Something happening with me is little bit different.
Jando Bola,Rated 4 stars out of five stars,28-May-20,If given offers then it's a good app to make payments.
Faruk Sheikh,Rated 5 stars out of five stars,11-Jun-20,Excellent app master app for money transfer
Prabhat Chauhan,Rated 5 stars out of five stars,09-Apr-20,please make more securities thats why we couldn't be cheated regarding money transfer. because already i got cheate 3rd time by cheater who sent sms to become pytm stoff.
vishal prabhakar,Rated 4 stars out of five stars,21-May-20,Its usage is smooth.. no hassles at all
Ramana Paturi,Rated 5 stars out of five stars,02-May-20,I love it. It is so easy to do payments
Ananya Jain,Rated 1 stars out of five stars,09-May-20,Absolute worst experience ever. Unreliable; keeps logging me out of my account and when I have to change my password (which I have had to do at least 8 times now) it refuses to accept the one I JUST set. Wouldn't recommend. Go for a safer alternative.
Ruatpuia Boi'heng,Rated 2 stars out of five stars,15-May-20,Recharge plan order should be shown from cheaper to costlier.
Sai Ram Reddy Devarapalli,Rated 1 stars out of five stars,13-Apr-20,"I am not able to send messages for verification, I have money in my Paytm payments bank account, I want to withdraw, but I am not able transfer the money. I am facing lot of problems due to it."
Raj Esh,Rated 1 stars out of five stars,21-Jun-20,I have recharge on 12th june 2020 Amount has been deducted but recharge not done more than 5 times i have msg to ur customer care but its worthless from last 2 year i am using this but rightnow i am going to unstall ur app
Bhaskar Gidh,Rated 5 stars out of five stars,15-Apr-20,Better than any other app in market! & secured too.
Entertainment YT,Rated 4 stars out of five stars,20-May-20,i like this Application but one thing problem bug..
Purnima Roy,Rated 5 stars out of five stars,23-Jun-20,Please Reduce ur payment gateway Tax....however the app is Very good And easy to use....
Debjani Debnath,Rated 1 stars out of five stars,14-Apr-20,It's getting too much annoying with the new version.
Sunny Goswami,Rated 3 stars out of five stars,26-Apr-20,Please solve the problem not able to make any transaction since 10 days plz please solve it fast
swapnil sbgi,Rated 2 stars out of five stars,06-Apr-20,"Such a Nonsense app, i have ever seen, suppose i have 30 mb left in my daily internet data pack, & i want to recharge 1 gb data pack, then ur app is saying fist update app, then we will login to proceed further, & the upade is 32 MB, what a guy will do ?? really, such a shame on this app, i am in trouble, & want to recharge immediately what i should do in such a situation??, now i am shifting to another recharge app... Dont use this app.."
MAYUR DEDHIA,Rated 5 stars out of five stars,13-Apr-20,"It's safe , reliable , convenient and fast ."
Feroz Zarger,Rated 1 stars out of five stars,15-Apr-20,Cumbersome KYC. It should be done online As other apps hv option New update seems worse too late response
manish namikaze,Rated 1 stars out of five stars,16-Apr-20,"When are you going to add credit shell in the payment option like easemytrip has done in their website and app? Pathetic service after Covid19 pandemic. Very unprofessional. Neither their customer care executive pick up the call nor they respond to our queries in 24*7 helpdesk. Its been more than two weeks since i have raised tickets to reschedule my flights. I haven't got s single reply from them. And look at Easemytrip, they are doing a wonderful job in assisting their clients"
Farhan Shaikh,Rated 5 stars out of five stars,21-Apr-20,Very good aap for digital world and for cashback
Bhavik Patel,Rated 1 stars out of five stars,29-Apr-20,Still can't KYC verify via aadhar card in update.
Advance Digital Marketing Cashbag कैशबैग,Rated 4 stars out of five stars,14-May-20,this app is very useful and very verytough issue resolve verylovely discipline
PRIYANSH#,Rated 5 stars out of five stars,08-May-20,Very good app for online transactions in India.
Marathi Danka,Rated 5 stars out of five stars,10-May-20,Nice app And useful but only some charges are more
MUHAMMED HARIS,Rated 5 stars out of five stars,31-May-20,It's very easy transfer cash and reacharge
JOYDEV GIRI,Rated 5 stars out of five stars,22-May-20,I love to use paytm. Very simple & secure
gaurav chowdhary,Rated 5 stars out of five stars,07-Jun-20,Easy to use this app.goid app for payments withot any problem
Satish Gaba,Rated 1 stars out of five stars,29-May-20,Unable to provide any information regarding offers No senior available Very bad customer care support
pentakota bhagya laxmi,Rated 1 stars out of five stars,28-May-20,Gas booking is such a waste of time ..as gas must be booked instantly....but instead of that Paytm guys making business with all customers amount by waiting period of 7days....gas is booked instantly and will be delivered within 2days through IVRS...GUYS DONT BOOK GAS THROUGH THIS APP... OTHERWISE OUR MOMS WILL SCOLD US LIKE ANYTHING.....
sakthi kanmani-,Rated 5 stars out of five stars,06-Jun-20,Nice app and good supportable all transactions
Karimunraheem Raheem,Rated 5 stars out of five stars,16-Jun-20,This app is very fast to payment processes
SANTOSH RAJ SLS,Rated 4 stars out of five stars,21-Jun-20,Nice and easy payment
Nikhil Mashru,Rated 4 stars out of five stars,04-Jun-20,Not able to verify upi id after latest update
Bansidhar Jangid,Rated 1 stars out of five stars,18-Jun-20,Bank account not linking by registered mob.number. Plz.fix issu
Pruthvi Raj,Rated 1 stars out of five stars,09-Apr-20,"App is crashing, force closing and my paytm UPI not working."
Vaibhav Gaikwad,Rated 5 stars out of five stars,01-May-20,"Easy , safe and user friendly😊"
Sandeep Singh,Rated 1 stars out of five stars,30-May-20,Not get cashback on previous recharge I applied Promocode but not get any cashback
GAMING ELATION,Rated 5 stars out of five stars,11-May-20,My account was not opening because I forgotten my password so I was resetting my password but your app couldn't give resend sms
Samiulla Jamadar,Rated 1 stars out of five stars,18-May-20,After updating its not opening app showing unfortunately paytm stopped.Really worst experience
Siva siva,Rated 1 stars out of five stars,19-Jun-20,I am unable to add money to paytm paymenents bank by using master card(debit card).
Pradip Acharjee,Rated 5 stars out of five stars,16-Apr-20,A nice app to handle all types of money related actions
Shiv Music Official,Rated 5 stars out of five stars,23-Jun-20,Top best app and fast payment
manoj kothiyal,Rated 5 stars out of five stars,07-Jun-20,Excellent app runs very easy and very fast
AK Gamer,Rated 4 stars out of five stars,28-Apr-20,Paytm allows you to do all types of payment works.It helps user in all financial works.
Jeherul Alom,Rated 5 stars out of five stars,23-Apr-20,I like this app .becose very easy and very useful app
manju hosakoti,Rated 1 stars out of five stars,27-Jun-20,"Paytm payment process too bad. It's not processing at all. Better to chose choose other option like amazon, Flipkart or other options."
Hitesh Sharma,Rated 5 stars out of five stars,20-May-20,"Best app in India for online transaction,gives nice cashback,this app is speedy."
Lal Ngilneia,Rated 5 stars out of five stars,22-May-20,Easy and simple to use.. I love it
Vinu R,Rated 3 stars out of five stars,26-Jun-20,Good application i like payments recharge
manoj singh,Rated 3 stars out of five stars,07-Apr-20,Sir. Your update version is not sutable for coolpad note 3 Please solve this as soon as possible
SENTHAMILARSAN S,Rated 5 stars out of five stars,17-Apr-20,This app isVery nice.but offer is one month one offering only
Ankit Shaw,Rated 5 stars out of five stars,22-Apr-20,Outstanding performance Provide lots of cashback Nice Love it
Fᴀʙ Mᴇᴅɪᴀ,Rated 1 stars out of five stars,04-May-20,"Removed qr image upload option,,why???????"
Santosh Jain,Rated 5 stars out of five stars,27-May-20,Awesome App.. its soo easy and Fastest that other app
Khushi Mestry,Rated 2 stars out of five stars,13-Apr-20,I have downloaded the paytm first games app and I wanted to remove my PAN card details can you help me with this please
Mayur Kesharwani,Rated 1 stars out of five stars,08-Jun-20,Cable tv recharge not working
Tarun Bothra,Rated 4 stars out of five stars,12-Jun-20,Total flexiable digital e money solution on digital ground
neeraj pawar,Rated 1 stars out of five stars,25-Apr-20,"Sir, i m download pytam first game lite , i m add account pytam wallat, but not connected , talk a issues email rong , passward not , but i m add account so i m fill truly main details but not accept my ability details pool game directly connected , but not connected my account , after , i m today 5 rupes add in pytam first g. , pytam wallat 12 :50 dedect money but money not received in my game , i m 4 days complaint for u , but not a response and day by day problem money and add account , req"
Mohammad Yasin,Rated 1 stars out of five stars,20-Apr-20,My app is updated version but Zomato has not show in this app always show update. So kindly please clear the bug
Dulichand Kumawat,Rated 1 stars out of five stars,01-May-20,Transaction show complete but receiver not receive money
Aditya Kumar,Rated 1 stars out of five stars,02-May-20,I'm not able to complete min kyc using aadhar and otp because of unable to make transaction using wallet. Even after raising the query they ain't responding not its customer executive is answering the call.
Samir Das,Rated 1 stars out of five stars,23-May-20,Please don't bye this application. Because is application will be charge rs 5% every transaction
Udaya Bhanu,Rated 5 stars out of five stars,16-May-20,Superb performance by aap and it's work all time.
Mrinal Prakash,Rated 1 stars out of five stars,26-May-20,No more cashbacks no offers...getting worse day by day
Robin Pame,Rated 5 stars out of five stars,25-May-20,Nice app to do something easier...grab it without any further thoughts
Yuvraj Desai,Rated 3 stars out of five stars,14-Jun-20,App has become really slow recently
Shaik Toufeeq,Rated 5 stars out of five stars,09-Jun-20,I also recharge my friend s Phone via NET BANKING in this aap. Very Good 👌
Jayantilal Jain,Rated 5 stars out of five stars,28-May-20,I love this app because it's made in India and the app has fast and instant service
sher bahadur patel,Rated 4 stars out of five stars,14-Jun-20,Good application for trasngction and pay
pubg sniper,Rated 1 stars out of five stars,14-Jun-20,This app too slow for transaction Very slow app
Santosh salesh Tudu,Rated 3 stars out of five stars,24-Jun-20,Pretty easy to use this app and it's helpful ..
Noorudheen Kp,Rated 5 stars out of five stars,27-Jun-20,i love this app faster money transaction
A Google user,Rated 5 stars out of five stars,18-May-20,very helpfull joy to payments and transfers done in this paytm
Vaibhav Dorve,Rated 1 stars out of five stars,11-Apr-20,"Since new update, i am not able to add money to my wallet."
Maa Shakti,Rated 1 stars out of five stars,14-May-20,No cashback offers in last 2 year I have many payment but no cash back received
Lone Suhail,Rated 4 stars out of five stars,15-Jun-20,Loving the app for simply transferring the money
kaushal thakkar,Rated 3 stars out of five stars,13-May-20,In every day u r giving 50mb update... Don't know what r u updating in this app ..app always works slow
Sal Ans,Rated 4 stars out of five stars,18-May-20,It's good.. easy to understand and operate... 👍👍👍👍
『ra9』 Gaming,Rated 5 stars out of five stars,08-Jun-20,So good and easy to pay
Ranjan Sharma,Rated 2 stars out of five stars,01-Apr-20,"Sadly PayTM has started charging 2% fees on loading wallet via credit card if more than 10000 in a month. The reason they say is multiple users using Paytm to get free credit by using credit cards to top up their digital wallets and transferring the money back to their bank accounts at zero transaction cost. There should be a method to detect & charge fees only in case if people are transferring the wallet money loaded via credit card to their bank, why burden all users with same policy? I will be forced to stop using Paytm now & look for other digital wallet options."
Mohd Tauseef,Rated 4 stars out of five stars,26-Apr-20,One of the most useful for transaction.
Satyam Singh,Rated 5 stars out of five stars,25-Apr-20,Paytm postpaid service is not working . why ?
padmo chowdhury,Rated 5 stars out of five stars,15-Apr-20,Amazing appp....really everything's pretty fast
Natthu Singh Rathore,Rated 1 stars out of five stars,15-May-20,"Worst feedback, i am using paytm postpaid but kam unable to use of paytm postpaid anywhere . Paytm care service is not responding"
RAJESH GOLLA,Rated 4 stars out of five stars,09-May-20,Awesome for payments using for quick transfer so nice app
Mahesh Kadam,Rated 5 stars out of five stars,27-May-20,खूपच मस्त ऍप्लिकेशन आहे. सर्वांनी डाऊनलोड करा. I'm loving it 😘😘😘 . yes sir I am using all your services. 👌👌👌 useful app and also I got cashbacks 🥰🥰
Om Prakash,Rated 5 stars out of five stars,17-Jun-20,Fast and reliable payment gateway
Pradeep Rana,Rated 1 stars out of five stars,20-Apr-20,"Last 10th of April 2020, I was Transfer 2000 rs. in a bank account than in this app showing successful transaction and 2000 rs debits in my paytm wallet. But money is not received in bank accounts still now.(20/April/2020) It's bad experience for me in this crisis periods (In Lockdown). And nobody help on behalf of many times of massages 24×7 service links. Or feedback also. I need my money urgently. So please help me urgently. Please refund my money in my wallet. Otherwise I'll report to RBI."
Chelva Prabaharan,Rated 1 stars out of five stars,07-Apr-20,"I am unable to open the app , it shows a error screen to uninstall the team viewer app, then only you can use paytm, what is this so silly, even team viewer mobile app is used to remote control the other mobile which are istalled team viewer quick support not team viewer remote control. Who give you the rights to order me to uninstall the apps in my mobile."
Bidisha Bhattacharyya,Rated 4 stars out of five stars,08-Apr-20,Nice app. Always have offers till I am using.
tecnical abhijit,Rated 5 stars out of five stars,11-Jun-20,Very fast and easy
bhupender maan,Rated 1 stars out of five stars,13-Jun-20,You need to imprive this app because indian people want smother process not complicated process. When want to talk with customer care feels like talk with narender modi prime minister because we got connected after done lots of formality otp/pin etc. Very fedup with your services. Phone pe is much better than paytm
Maha lakshmi,Rated 5 stars out of five stars,20-Jun-20,Very easy to handling
Aman Singh,Rated 4 stars out of five stars,26-Apr-20,Best payment app for every user even i also experienced though I used lot of payment app
Asif Ali,Rated 1 stars out of five stars,02-May-20,Why is the Paytm app showing an error Everytime when I try to process e-KYC by Aadhar?
preeti malhotra,Rated 2 stars out of five stars,12-May-20,Very slow at showing balance or viewing passbook
Noel Zoram thlamuana,Rated 2 stars out of five stars,09-May-20,Lots of money transfers could not be done inspite of having good bank balance😈
sudhir srivastava,Rated 1 stars out of five stars,09-May-20,Very bad hang on while scan code very dissapointed with this app
Shanmugham S,Rated 5 stars out of five stars,21-May-20,Indane gas Chennai not working - data not found - once we enter mob/cons number - after screen said NO DATA FOUND
Shiva Prakash S M,Rated 1 stars out of five stars,20-Jun-20,I booked my log refill through this app and so fast I have neither received the refill nor confirmation from ok indian oil. Looks like my money hat gone into black whole Their support sucks. They came me 20 times but conversation was so dumb that I can not express
shanker lal,Rated 4 stars out of five stars,17-Jun-20,No cashback in last many transactions.why?
KG Samaga,Rated 5 stars out of five stars,25-May-20,Makes online payments A lot more easier..Kudos to paytm team
Pramod Rawat,Rated 1 stars out of five stars,14-Jun-20,"Why does it automatically transfer the amount from wallet to toll account. That means everyone using the app on a regular basis will have the 150rs as toll amount reserved with paytm, where so many people travel through toll only a couple of time during the year"
October Kid,Rated 1 stars out of five stars,06-Jun-20,"Now paytm won't let me use my own account? Sucks., I'll simply delete the app and I'll be probably using G.Pay alone."
Aakhri Deepanshu,Rated 1 stars out of five stars,31-May-20,This app is very bad not it easily money add from account I am old user from paytm but this version i am not sacrifice
Arun bhardwaj,Rated 1 stars out of five stars,21-Jun-20,Not good it never gave any cash back to me Or another one also bad experience
Abhishekk Sharma,Rated 1 stars out of five stars,04-Jun-20,"There seems to be a big issue with this app. Whenever you place order of more than 1 Mutual fund, it process only 1 and the other got delayed which results in purchasing NAVs as per next day value. @Paytm Team - Please correct this at the earliest."
Amrendra kumar yadav Khakhai,Rated 5 stars out of five stars,18-Jun-20,This app is very good and I am recharge for very fast
Jess S,Rated 1 stars out of five stars,10-Jun-20,Rubbish app. Wouldn't proceed with my aadhar card details to complete kyc
ruinder gill,Rated 1 stars out of five stars,12-Jun-20,This is a good app but right now it's disturbing me. Because it shows the OTP sent on your mobile number while i don't receive any OTP for the transaction to proceed. Please help to fix this issue.
Shrekanth Sri,Rated 5 stars out of five stars,22-Jun-20,Best experience in paying the household payments..
Sivasakthi Ganesan M,Rated 1 stars out of five stars,16-Apr-20,"I have bought paytm first. But for activating paytm is teach wrong method. One week I am trying can not. I think, we need to do any online course to use paytm."
Nagabandi Vivek,Rated 1 stars out of five stars,11-May-20,This is the worst app we cannot send money from wallet and when i call customer care there is no resolution.
Ramakrishnan P,Rated 5 stars out of five stars,08-Jun-20,Please correct the view part as some places explicitly showing HTML tags inside upi information portal
abhay chaturvedi,Rated 4 stars out of five stars,29-Apr-20,"Not able to use gold locker and crashing all the with new version... Earlier it used to be fine... Always ask for update to... I don't know what is happening Using android 10. And mi phone App version 8.7.2 It asks for update, sometimes updates but after updating also... It asks for update.. The same internally.... And feature doesn't open Lots of bugs in new version of app... Can i get the older one please"
Amit Bhoj,Rated 5 stars out of five stars,11-May-20,Lovely App👍👍👌👌 Smoothest Way To Pay And Get Money.
Pinki Rajput,Rated 1 stars out of five stars,08-Jun-20,"Money add limit is 10000 which is very less and above this we need to pay 2%, this is not fair"
Vilas Ramchaware,Rated 1 stars out of five stars,27-Apr-20,"I can't Completing KYC, it's Shows Something went wrong"
neeta srivastava,Rated 5 stars out of five stars,14-Jun-20,One of the most convenient app for payments
Sumantk Singh,Rated 5 stars out of five stars,20-Jun-20,It's app is easy to transfer money
Pradip Ghorai,Rated 5 stars out of five stars,12-Jun-20,Very good app and the plan behind making it is very good.
khushi Chaturvadi,Rated 5 stars out of five stars,30-May-20,Wow amazing app .... I'll give 5 star... because it's working supar
Thangadurai Durai,Rated 5 stars out of five stars,01-Jun-20,superb very fast and easy.
garima jaiswal,Rated 5 stars out of five stars,15-Apr-20,Quick and easy transactions
saleheen ali,Rated 4 stars out of five stars,10-May-20,"I found some glitch in thia app, if I'm trying to pay someone they can't recieve payment waiting an hour payment will recieve by them.❌"
Poem_Love _Vivek_Nuwal,Rated 5 stars out of five stars,25-May-20,It was a good experience for me to recharge and pay money to anyone
Nilu Dewangan,Rated 5 stars out of five stars,15-Apr-20,very nice full and secure in this app use all people recommended .
vel murugan,Rated 1 stars out of five stars,21-Apr-20,Very very worst I forgot my password But unable to change password Worst application
Kallu Gupta,Rated 5 stars out of five stars,15-May-20,This app is very usefull for me i do my payments very easily
Esaq Ahmad,Rated 1 stars out of five stars,25-Apr-20,"Why i am not able to make a postpaid bill payment towards my airtel number....? it shows transaction failed and amount gets refunded instantly. Also the details when i entered number doesn't show automatically instead to set manually but after that it shows ""unable to fetch bill, please try again"" always... Really a problem to be sort out. Thank you"
Minal Gharat,Rated 5 stars out of five stars,23-May-20,"Very good experience with paytm, things become easy"
Unknown Cases,Rated 5 stars out of five stars,01-Apr-20,"I can't share my experience in words what easy this app made my payment transactions. All the time when other transactions apps like phone pay, google pay,..etc failed this is stand me for transactions. There is only one negative point in this is that it charges 5% when money is transferred from wallet to bank which should be reduced..."
Kuldeep Yadav,Rated 3 stars out of five stars,03-Jun-20,Scan and pay option not working.
Eklavya Singhal,Rated 2 stars out of five stars,21-Apr-20,"Bad app Jab password change krne ke liye account open krta hu ek hi line likhi aati h....Unfortunately,paytm has stopped.why paytm will be not opened....???"
abrar mansuri,Rated 5 stars out of five stars,14-Apr-20,Secure app and very fast processing all good
Ariba Sangtam,Rated 5 stars out of five stars,16-Apr-20,Easy way to used and fast transaction
Isabela Singh,Rated 5 stars out of five stars,15-Apr-20,Very good and easy way to pay
bhargav chowdary,Rated 5 stars out of five stars,19-Jun-20,This app gives the best offers. Easy to use....
facts to u,Rated 1 stars out of five stars,30-Apr-20,Waste app in playstore I have forgotten my password and tried to reset it but it's not coming.
tumto ango,Rated 3 stars out of five stars,28-Apr-20,"Good app for recharge n money transfer. But 1 things i want to say that everytime i do recharge i recieved train voucher, bus voucher, movie voucher al the time and which i can't use at my home town. I'm using paytm for more than 5 yrs... n i got total of Rs 60 as cash back.... bt i got vouchers every time i do rechage..for me which is useless."
Padmavathi Dhomakunti,Rated 4 stars out of five stars,26-May-20,Very slow and not user-friendly
Nitin Kumar Kashkar,Rated 1 stars out of five stars,16-May-20,Why this app force me to add my bank Account for a normal payment. I don't want to add bank Account
AKSHAYgamer-X Gamer,Rated 5 stars out of five stars,14-Jun-20,Nice app but sometimes transaction get failed
Shuvam Sarawgi,Rated 1 stars out of five stars,02-Jun-20,In kyc options there is no Aadhar card option to complete kyc.It is very complicated to do kyc online through this app.Worst experience of Kyc through paytm.
It's My Pleasure,Rated 5 stars out of five stars,01-Jun-20,better and safe paying option as per the situation is going on
Mangrola Jay,Rated 1 stars out of five stars,29-May-20,"""Updating to latest version"" an error seems like obnoxious due to when I open my paytm often I see this error. I don't know what is this but f*** the new update of paytm. Developer should make better version consequence people do not face this problem and enjoying this application."
Israr Shaikh,Rated 5 stars out of five stars,01-Jun-20,Very helpful easy and fast to use
KRISHNA KUMAR D,Rated 5 stars out of five stars,06-Jun-20,Very Good App for payment Transactions...
Makbul Hasan,Rated 4 stars out of five stars,11-Jun-20,When I open the app my data speed is getting slow
HARI SINGH,Rated 5 stars out of five stars,08-Jun-20,Good and quick service
A Google user,Rated 2 stars out of five stars,26-Jun-20,Bohot achha useful app hai but sms charge nehi lena wallet ka
Bhardwaz Communication,Rated 5 stars out of five stars,28-May-20,"Amazing,,,All services are Working fine"
